orbit,day,a_km,e,i_deg,raan_deg,argp_deg,periapsis_km,apoapsis_km
Elliptical lunar frozen orbit (12 h relay),1.0972222222222223,6143.984565340442,0.6008048774278286,56.97012765259935,345.50306421076004,89.39262309692353,2452.648671642607,9835.320459038277
Elliptical lunar frozen orbit (12 h relay),1.1041666666666667,6144.325788592229,0.60077483962226,56.969833701542136,345.4122203330457,89.3868131317742,2452.969448363817,9835.682128820643
Elliptical lunar frozen orbit (12 h relay),1.1111111111111112,6144.686652400813,0.6007430952116871,56.96949245052446,345.3214213660791,89.38073769264038,2453.3085737316082,9836.064731070017
Elliptical lunar frozen orbit (12 h relay),1.1180555555555556,6145.064124794694,0.6007100902563205,56.9691023722733,345.23065752748715,89.37441632364987,2453.6620997583964,9836.466149830992
Elliptical lunar frozen orbit (12 h relay),1.125,6145.45472520275,0.600676286118528,56.9686626205916,345.1399181856088,89.36787723446008,2454.0258043584035,9836.883646047097
Elliptical lunar frozen orbit (12 h relay),1.1319444444444444,6145.854461938727,0.6006421526460773,56.9681731357726,345.0491918827947,89.36115823103273,2454.3952080703507,9837.313715807102
Elliptical lunar frozen orbit (12 h relay),1.1388888888888886,6146.258759059361,0.6006081595007402,56.96763476451862,344.9584663737552,89.35430766805257,2454.765597965415,9837.751920153309
Elliptical lunar frozen orbit (12 h relay),1.1458333333333333,6146.66236736452,0.6005747651940623,56.96704939593788,344.86772868339534,89.34738545408109,2455.132059357394,9838.192675371645
Elliptical lunar frozen orbit (12 h relay),1.152777777777778,6147.059260095196,0.6005424031043662,56.96642011691753,344.776965192495,89.34046402401538,2455.48952001268,9838.629000177712
Elliptical lunar frozen orbit (12 h relay),1.1597222222222223,6147.442508189186,0.6005114637222588,56.965751389165945,344.6861617615058,89.33362925687295,2455.832809448064,9839.052206930308
Elliptical lunar frozen orbit (12 h relay),1.1666666666666667,6147.804135569866,0.6004822720100945,56.96504925078767,344.59530390815956,89.32698119011296,2456.1567403698177,9839.451530769913
Elliptical lunar frozen orbit (12 h relay),1.1736111111111112,6148.1349563891945,0.6004550586817827,56.96432154393218,344.5043770614469,89.32063432076181,2456.4562203670007,9839.813692411388
Elliptical lunar frozen orbit (12 h relay),1.1805555555555556,6148.424401170568,0.6004299241181102,56.963578167339655,344.41336692486607,89.3147171546797,2456.726404529786,9840.122397811348
Elliptical lunar frozen orbit (12 h relay),1.1875,6148.6603585048215,0.6004067939477654,56.96283134668299,344.3222599980479,89.30937035681465,2456.962905581224,9840.35781142842
Elliptical lunar frozen orbit (12 h relay),1.1944444444444444,6148.829092076703,0.6003853668971383,56.96209590192519,344.2310443298074,89.30474244875718,2457.1620816424343,9840.496102510971
Elliptical lunar frozen orbit (12 h relay),1.2013888888888888,6148.915375927562,0.6003650599381348,56.961389462191484,344.1397106108573,89.30098121704755,2457.3214277042925,9840.509324150833
Elliptical lunar frozen orbit (12 h relay),1.2083333333333333,6148.903162068001,0.6003449673717605,56.96073251735159,344.0482537622592,89.29821787032529,2457.440093864172,9840.36623027183
Elliptical lunar frozen orbit (12 h relay),1.2152777777777777,6148.777477463881,0.6003238789165627,56.96014806727207,343.95667522612456,89.29653942701252,2457.5195315979663,9840.035423329795
Elliptical lunar frozen orbit (12 h relay),1.2222222222222223,6148.52900655532,0.6003004654159539,56.959660368116765,343.864986162034,89.29594424387308,2457.5641822966686,9839.493830813974
Elliptical lunar frozen orbit (12 h relay),1.2291666666666665,6148.164034996492,0.6002738582839919,56.95929179068055,343.7732114884359,89.29628158906316,2457.5818883462716,9838.746181646711
Elliptical lunar frozen orbit (12 h relay),1.2361111111111112,6147.722769638978,0.6002449427716846,56.959056162438074,343.6813935752805,89.29720581286851,2457.583267600847,9837.86227167711
Elliptical lunar frozen orbit (12 h relay),1.2430555555555558,6147.30126354368,0.6002182061111492,56.95894723764978,343.58959130999807,89.2982489237149,2457.5791267146915,9837.023400372667
Elliptical lunar frozen orbit (12 h relay),1.25,6147.043913478743,0.6002018277725689,56.95892577892258,343.4978662732219,89.29913176628746,2457.5769212105565,9836.510905746929
Elliptical lunar frozen orbit (12 h relay),1.2569444444444446,6147.062580720135,0.6002024775059718,56.95891945430337,343.4062538193417,89.3000570873325,2457.580390387657,9836.544771052613
Elliptical lunar frozen orbit (12 h relay),1.2638888888888888,6147.3477853624345,0.6002192323754029,56.95884692481241,343.31474105725914,89.30140677414711,2457.591416487561,9837.104154237308
Elliptical lunar frozen orbit (12 h relay),1.2708333333333333,6147.796132008004,0.6002456720441728,56.95864772149345,343.22327614135565,89.30321443244097,2457.608111160294,9837.984152855715
Elliptical lunar frozen orbit (12 h relay),1.2777777777777777,6148.2969989300245,0.6002758218277012,56.958292693530105,343.1317950792082,89.3051628399207,2457.622965056515,9838.971032803534
Elliptical lunar frozen orbit (12 h relay),1.2847222222222223,6148.774313567461,0.6003065132313679,56.957777579348864,343.0402408327501,89.30686019306751,2457.625044743181,9839.92358239174
Elliptical lunar frozen orbit (12 h relay),1.2916666666666667,6149.186166787506,0.6003368336184369,56.95711305987702,342.94856998528127,89.30800593948571,2457.603214088001,9840.769119487011
Elliptical lunar frozen orbit (12 h relay),1.2986111111111112,6149.513444870684,0.600367071562839,56.95631734120715,342.85675270246406,89.30842402212646,2457.548066437366,9841.478823304004
Elliptical lunar frozen orbit (12 h relay),1.3055555555555554,6149.750299306372,0.6003979882260534,56.95541168618229,342.7647705215828,89.30804185080119,2457.4525915102563,9842.048007102489
Elliptical lunar frozen orbit (12 h relay),1.3125,6149.898134282207,0.6004304285804466,56.954417942388865,342.67261390162747,89.30685951085873,2457.3121617890524,9842.484106775362
Elliptical lunar frozen orbit (12 h relay),1.3194444444444442,6149.962134595634,0.6004651419774348,56.95335723665656,342.5802801222333,89.30492366671882,2457.1242482898183,9842.80002090145
Elliptical lunar frozen orbit (12 h relay),1.3263888888888888,6149.949317975509,0.6005027130579336,56.95224931909881,342.48777162228413,89.30230851049171,2456.8880673624276,9843.01056858859
Elliptical lunar frozen orbit (12 h relay),1.3333333333333335,6149.8674532941595,0.6005435465350056,56.95111226358269,342.3950947222918,89.29910266797133,2456.6042421726816,9843.130664415638
Elliptical lunar frozen orbit (12 h relay),1.3402777777777777,6149.724464407358,0.6005878765466647,56.94996236260542,342.3022586482289,89.29540046197629,2456.274506981868,9843.174421832846
Elliptical lunar frozen orbit (12 h relay),1.3472222222222223,6149.52810682397,0.6006357859769222,56.94881412714812,342.20927478339183,89.29129619405336,2455.90145899458,9843.15475465336
Elliptical lunar frozen orbit (12 h relay),1.3541666666666667,6149.2857991780475,0.6006872286768532,56.94768034187974,342.1161560906447,89.28688048113898,2455.4883541278577,9843.083244228237
Elliptical lunar frozen orbit (12 h relay),1.3611111111111112,6149.004542016443,0.6007420513225377,56.94657214787125,342.0229166620549,89.28223796770831,2455.0389398538837,9842.970144179002
Elliptical lunar frozen orbit (12 h relay),1.3680555555555556,6148.690887266101,0.6008000134930355,56.945499137396624,341.9295713639974,89.27744597871659,2454.557319232123,9842.824455300079
Elliptical lunar frozen orbit (12 h relay),1.375,6148.350935204762,0.6008608055215557,56.94446945203426,341.836135554612,89.27257379112135,2454.047839648418,9842.654030761107
Elliptical lunar frozen orbit (12 h relay),1.3819444444444444,6147.9903469685005,0.6009240640642971,56.94348987939857,341.742624856423,89.26768232903085,2453.5150018401214,9842.46569209688
Elliptical lunar frozen orbit (12 h relay),1.3888888888888888,6147.614365375748,0.6009893855266009,56.94256594614166,341.6490549713004,89.26282414794059,2452.9633854740728,9842.265345277423
Elliptical lunar frozen orbit (12 h relay),1.3958333333333333,6147.227838878012,0.6010563376154214,56.941702005916966,341.5554415284208,89.25804360043377,2452.3975875544324,9842.058090201592
Elliptical lunar frozen orbit (12 h relay),1.4027777777777777,6146.83524692289,0.6011244692099857,56.94090132206734,341.46179995797723,89.2533771322122,2451.822171795136,9841.848322050644
Elliptical lunar frozen orbit (12 h relay),1.409722222222222,6146.44072477896,0.6011933188210882,56.940166145001236,341.3681453851668,89.24885365585679,2451.2416265120028,9841.639823045918
Elliptical lunar frozen orbit (12 h relay),1.4166666666666667,6146.048087223268,0.6012624218154051,56.939497784533174,341.2744925403764,89.2444949756737,2450.6603297054676,9841.435844741069
Elliptical lunar frozen orbit (12 h relay),1.4236111111111114,6145.660850563556,0.6013313166144836,56.93889667758686,341.18085568219624,89.2403162403925,2450.082519828086,9841.239181299026
Elliptical lunar frozen orbit (12 h relay),1.4305555555555556,6145.282253018387,0.6013995499810043,56.9383624517429,341.08724853086284,89.23632641331787,2449.5122715468765,9841.052234489896
Elliptical lunar frozen orbit (12 h relay),1.4375000000000002,6144.9152729604475,0.6014666815957034,56.93789398492355,340.99368421004635,89.23252874252537,2448.953475046171,9840.877070874723
Elliptical lunar frozen orbit (12 h relay),1.4444444444444444,6144.562645825636,0.6015322879254205,56.937489462017936,340.90017519546615,89.22892123762654,2448.409819181066,9840.715472470205
Elliptical lunar frozen orbit (12 h relay),1.4513888888888888,6144.226878647325,0.601595965628464,56.937146428286624,340.80673326908317,89.22549713104824,2447.8847765471246,9840.568980747526
Elliptical lunar frozen orbit (12 h relay),1.4583333333333333,6143.91026345839,0.6016573344305763,56.93686184062982,340.7133694777639,89.22224534023762,2447.3815913653552,9840.438935551425
Elliptical lunar frozen orbit (12 h relay),1.4652777777777777,6143.614889002632,0.6017160396004881,56.93663211669283,340.62009409578474,89.21915091860835,2446.903269161375,9840.326508843887
Elliptical lunar frozen orbit (12 h relay),1.4722222222222223,6143.342650677418,0.6017717541408409,56.936453182080676,340.5269165903036,89.21619549334429,2446.452567491024,9840.23273386381
Elliptical lunar frozen orbit (12 h relay),1.4791666666666667,6143.095259358569,0.6018241806383244,56.936320516393465,340.43384558937913,89.21335769903922,2446.031988311923,9840.158530405215
Elliptical lunar frozen orbit (12 h relay),1.486111111111111,6142.874248980611,0.6018730528256201,56.93622919828101,340.3408888521691,89.21061360342512,2445.6437716227624,9840.10472633846
Elliptical lunar frozen orbit (12 h relay),1.4930555555555556,6142.680982301687,0.6019181370310487,56.936173949390636,340.24805324065517,89.20793712112572,2445.2898890586034,9840.072075544771
Elliptical lunar frozen orbit (12 h relay),1.4999999999999998,6142.516655790409,0.6019592333662264,56.93614917821682,340.15534469289884,89.20530042838108,2444.9720387315374,9840.061272849278
Elliptical lunar frozen orbit (12 h relay),1.5069444444444444,6142.382303726066,0.6019961766264404,56.936149024051296,340.06276819756494,89.20267437148078,2444.691641505067,9840.072965947065
Elliptical lunar frozen orbit (12 h relay),1.513888888888889,6142.278799629675,0.6020288373469186,56.93616740024875,339.9703277690564,89.2000288734838,2444.449835227995,9840.107764031356
Elliptical lunar frozen orbit (12 h relay),1.5208333333333333,6142.206858061926,0.6020571223727946,56.936198039052016,339.8780264238359,89.1973333428576,2444.2474720787186,9840.166244045133
Elliptical lunar frozen orbit (12 h relay),1.5277777777777777,6142.167033552039,0.6020809756248541,56.93623453626413,339.7858661571834,89.19455708989936,2444.0851135402118,9840.248953563867
Elliptical lunar frozen orbit (12 h relay),1.5347222222222223,6142.159720557515,0.602100378224792,56.9362703986412,339.6938479206206,89.19166973011812,2443.9630296927526,9840.356411422279
Elliptical lunar frozen orbit (12 h relay),1.5416666666666667,6142.185147889647,0.6021153493264004,56.93629909025227,339.60197159967186,89.18864163464706,2443.881191940644,9840.48910383865
Elliptical lunar frozen orbit (12 h relay),1.5486111111111112,6142.243375830095,0.6021259459579138,56.93631408366653,339.51023599250675,89.18544435189318,2443.839272854669,9840.64747880552
Elliptical lunar frozen orbit (12 h relay),1.5555555555555556,6142.334288898424,0.6021322632198836,56.93630891185879,339.41863878873545,89.18205106920571,2443.836642070922,9840.831935725928
Elliptical lunar frozen orbit (12 h relay),1.5625,6142.457587131992,0.6021344342191826,56.93627722347823,339.32717654900995,89.17843709126463,2443.8723631889447,9841.042811075038
Elliptical lunar frozen orbit (12 h relay),1.5694444444444444,6142.6127753120645,0.6021326297917743,56.93621284184001,339.2358446853682,89.17458033921324,2443.9451911208616,9841.280359503267
Elliptical lunar frozen orbit (12 h relay),1.5763888888888888,6142.799149632386,0.6021270580051423,56.936109828170345,339.14463744254095,89.17046187696096,2444.053569747747,9841.544729517023
Elliptical lunar frozen orbit (12 h relay),1.5833333333333333,6143.015780778093,0.6021179634751466,56.93596254960533,339.0535478805851,89.16606648162667,2444.1956292603004,9841.835932295888
Elliptical lunar frozen orbit (12 h relay),1.5902777777777777,6143.261494010304,0.6021056263012906,56.93576575352928,338.9625678594171,89.16138324352171,2444.3691846266274,9842.153803393981
Elliptical lunar frozen orbit (12 h relay),1.5972222222222223,6143.534844840284,0.6020903606267499,56.93551464879992,338.87168802575206,89.15640621576676,2444.571734587393,9842.497955093173
Elliptical lunar frozen orbit (12 h relay),1.6041666666666667,6143.83408921229,0.6020725127635765,56.93520499521681,338.7808978035424,89.15113512444148,2444.800461117727,9842.867717306854
Elliptical lunar frozen orbit (12 h relay),1.6111111111111112,6144.157148716902,0.6020524585984439,56.93483320324007,338.69018538925354,89.14557611868072,2445.052231316686,9843.262066117119
Elliptical lunar frozen orbit (12 h relay),1.6180555555555556,6144.501566773573,0.6020306003342288,56.93439644477754,338.59953775336163,89.13974261759789,2445.3235997742695,9843.679533772878
Elliptical lunar frozen orbit (12 h relay),1.625,6144.864457688641,0.6020073621193596,56.93389277848898,338.50894065135566,89.13365619655559,2445.6108149344936,9844.118100442789
Elliptical lunar frozen orbit (12 h relay),1.6319444444444444,6145.242443268548,0.6019831844402609,56.93332129094424,338.4183786467007,89.12734757732434,2445.9098281122983,9844.5750584248
Elliptical lunar frozen orbit (12 h relay),1.6388888888888888,6145.631577489561,0.6019585167880834,56.93268225762729,338.3278351515045,89.12085767017543,2446.2163083779355,9845.046846601188
Elliptical lunar frozen orbit (12 h relay),1.6458333333333333,6146.027253227767,0.6019338081601252,56.93197732655932,338.23729249070743,89.11423871086934,2446.525663636463,9845.52884281907
